name	target_chr	target_start	target_end	target_name	target_type
240905_HPC_screen_guide_4362	chr1	43761373	43761674	chr1:43761373-43761674	enh
240905_HPC_screen_guide_4363	chr1	43761373	43761674	chr1:43761373-43761674	enh
240905_HPC_screen_guide_4364	chr1	43761373	43761674	chr1:43761373-43761674	enh
240905_HPC_screen_guide_4365	chr1	43761373	43761674	chr1:43761373-43761674	enh
240905_HPC_screen_guide_4366	chr1	43765009	43765310	chr1:43765009-43765310	enh
240905_HPC_screen_guide_4367	chr1	43765009	43765310	chr1:43765009-43765310	enh
240905_HPC_screen_guide_4368	chr1	43765009	43765310	chr1:43765009-43765310	enh
240905_HPC_screen_guide_4369	chr1	43765009	43765310	chr1:43765009-43765310	enh
240905_HPC_screen_guide_4370	chr1	43765009	43765310	chr1:43765009-43765310	enh
240905_HPC_screen_guide_4371	chr1	43765009	43765310	chr1:43765009-43765310	enh
240905_HPC_screen_guide_4372	chr1	43765009	43765310	chr1:43765009-43765310	enh
240905_HPC_screen_guide_4373	chr1	43765009	43765310	chr1:43765009-43765310	enh
240905_HPC_screen_guide_4374	chr1	43765009	43765310	chr1:43765009-43765310	enh
240905_HPC_screen_guide_4375	chr1	43765009	43765310	chr1:43765009-43765310	enh
240905_HPC_screen_guide_4376	chr1	43765009	43765310	chr1:43765009-43765310	enh
240905_HPC_screen_guide_4377	chr1	43765009	43765310	chr1:43765009-43765310	enh
240905_HPC_screen_guide_4378	chr1	43765009	43765310	chr1:43765009-43765310	enh
240905_HPC_screen_guide_4379	chr1	43765009	43765310	chr1:43765009-43765310	enh
240905_HPC_screen_guide_4380	chr1	43765009	43765310	chr1:43765009-43765310	enh
240905_HPC_screen_guide_4381	chr1	43766315	43766815	TIE1_TSS	tss_control
240905_HPC_screen_guide_4382	chr1	43766315	43766815	TIE1_TSS	tss_control
240905_HPC_screen_guide_4383	chr1	43766315	43766815	TIE1_TSS	tss_control
240905_HPC_screen_guide_4384	chr1	43766315	43766815	TIE1_TSS	tss_control
240905_HPC_screen_guide_4385	chr1	43766315	43766815	TIE1_TSS	tss_control
240905_HPC_screen_guide_4386	chr1	43766315	43766815	TIE1_TSS	tss_control
240905_HPC_screen_guide_4387	chr1	43766315	43766815	TIE1_TSS	tss_control
240905_HPC_screen_guide_4388	chr1	43766315	43766815	TIE1_TSS	tss_control
240905_HPC_screen_guide_4389	chr1	43766315	43766815	TIE1_TSS	tss_control
240905_HPC_screen_guide_4390	chr1	43766315	43766815	TIE1_TSS	tss_control
240905_HPC_screen_guide_4391	chr1	43766315	43766815	TIE1_TSS	tss_control
240905_HPC_screen_guide_4392	chr1	43766315	43766815	TIE1_TSS	tss_control
240905_HPC_screen_guide_4393	chr1	43766315	43766815	TIE1_TSS	tss_control
240905_HPC_screen_guide_4394	chr1	43766315	43766815	TIE1_TSS	tss_control
240905_HPC_screen_guide_4395	chr1	43766315	43766815	TIE1_TSS	tss_control
240905_HPC_screen_guide_4396	chr1	43795953	43796254	chr1:43795953-43796254	enh
240905_HPC_screen_guide_4397	chr1	43795953	43796254	chr1:43795953-43796254	enh
240905_HPC_screen_guide_4398	chr1	43795953	43796254	chr1:43795953-43796254	enh
240905_HPC_screen_guide_4399	chr1	43795953	43796254	chr1:43795953-43796254	enh
240905_HPC_screen_guide_4400	chr1	43795953	43796254	chr1:43795953-43796254	enh
240905_HPC_screen_guide_4401	chr1	43795953	43796254	chr1:43795953-43796254	enh
240905_HPC_screen_guide_4402	chr1	43795953	43796254	chr1:43795953-43796254	enh
240905_HPC_screen_guide_4403	chr1	43795953	43796254	chr1:43795953-43796254	enh
240905_HPC_screen_guide_4404	chr1	43795953	43796254	chr1:43795953-43796254	enh
240905_HPC_screen_guide_4405	chr1	43795953	43796254	chr1:43795953-43796254	enh
240905_HPC_screen_guide_4406	chr1	43795953	43796254	chr1:43795953-43796254	enh
240905_HPC_screen_guide_4407	chr1	43795953	43796254	chr1:43795953-43796254	enh
240905_HPC_screen_guide_4408	chr1	43795953	43796254	chr1:43795953-43796254	enh
240905_HPC_screen_guide_4409	chr1	43795953	43796254	chr1:43795953-43796254	enh
240905_HPC_screen_guide_4410	chr1	43795953	43796254	chr1:43795953-43796254	enh
240905_HPC_screen_guide_4411	chr1	43824375	43824875	CDC20_TSS	tss_control
240905_HPC_screen_guide_4412	chr1	43824375	43824875	CDC20_TSS	tss_control
240905_HPC_screen_guide_4413	chr1	43824375	43824875	CDC20_TSS	tss_control
240905_HPC_screen_guide_4414	chr1	43824375	43824875	CDC20_TSS	tss_control
240905_HPC_screen_guide_4415	chr1	43824375	43824875	CDC20_TSS	tss_control
240905_HPC_screen_guide_4416	chr1	43824375	43824875	CDC20_TSS	tss_control
240905_HPC_screen_guide_4417	chr1	43824375	43824875	CDC20_TSS	tss_control
240905_HPC_screen_guide_4418	chr1	43824375	43824875	CDC20_TSS	tss_control
240905_HPC_screen_guide_4419	chr1	43824375	43824875	CDC20_TSS	tss_control
240905_HPC_screen_guide_4420	chr1	43824375	43824875	CDC20_TSS	tss_control
240905_HPC_screen_guide_4421	chr1	43824375	43824875	CDC20_TSS	tss_control
240905_HPC_screen_guide_4422	chr1	43824375	43824875	CDC20_TSS	tss_control
240905_HPC_screen_guide_4423	chr1	43824375	43824875	CDC20_TSS	tss_control
240905_HPC_screen_guide_4424	chr1	43824375	43824875	CDC20_TSS	tss_control
240905_HPC_screen_guide_4425	chr1	43824375	43824875	CDC20_TSS	tss_control
240905_HPC_screen_guide_4426	chr1	43833495	43833995	ELOVL1_TSS	tss_control
240905_HPC_screen_guide_4427	chr1	43833495	43833995	ELOVL1_TSS	tss_control
240905_HPC_screen_guide_4428	chr1	43833495	43833995	ELOVL1_TSS	tss_control
240905_HPC_screen_guide_4429	chr1	43833495	43833995	ELOVL1_TSS	tss_control
240905_HPC_screen_guide_4430	chr1	43833495	43833995	ELOVL1_TSS	tss_control
240905_HPC_screen_guide_4431	chr1	43833495	43833995	ELOVL1_TSS	tss_control
240905_HPC_screen_guide_4432	chr1	43833495	43833995	ELOVL1_TSS	tss_control
240905_HPC_screen_guide_4433	chr1	43833495	43833995	ELOVL1_TSS	tss_control
240905_HPC_screen_guide_4434	chr1	43833495	43833995	ELOVL1_TSS	tss_control
240905_HPC_screen_guide_4435	chr1	43833495	43833995	ELOVL1_TSS	tss_control
240905_HPC_screen_guide_4436	chr1	43833495	43833995	ELOVL1_TSS	tss_control
240905_HPC_screen_guide_4437	chr1	43833495	43833995	ELOVL1_TSS	tss_control
240905_HPC_screen_guide_4438	chr1	43833495	43833995	ELOVL1_TSS	tss_control
240905_HPC_screen_guide_4439	chr1	43833495	43833995	ELOVL1_TSS	tss_control
240905_HPC_screen_guide_4440	chr1	43833495	43833995	ELOVL1_TSS	tss_control
240905_HPC_screen_guide_4441	chr1	43855233	43855733	MED8_TSS	tss_control
240905_HPC_screen_guide_4442	chr1	43855305	43855805	SZT2_TSS	tss_control
240905_HPC_screen_guide_4443	chr1	43855233	43855733	MED8_TSS	tss_control
240905_HPC_screen_guide_4444	chr1	43855233	43855733	MED8_TSS	tss_control
240905_HPC_screen_guide_4445	chr1	43855233	43855733	MED8_TSS	tss_control
240905_HPC_screen_guide_4446	chr1	43855233	43855733	MED8_TSS	tss_control
240905_HPC_screen_guide_4447	chr1	43855305	43855805	SZT2_TSS	tss_control
240905_HPC_screen_guide_4448	chr1	43855305	43855805	SZT2_TSS	tss_control
240905_HPC_screen_guide_4449	chr1	43855233	43855733	MED8_TSS	tss_control
240905_HPC_screen_guide_4450	chr1	43855233	43855733	MED8_TSS	tss_control
240905_HPC_screen_guide_4451	chr1	43855233	43855733	MED8_TSS	tss_control
240905_HPC_screen_guide_4452	chr1	43855305	43855805	SZT2_TSS	tss_control
240905_HPC_screen_guide_4453	chr1	43855233	43855733	MED8_TSS	tss_control
240905_HPC_screen_guide_4454	chr1	43855305	43855805	SZT2_TSS	tss_control
240905_HPC_screen_guide_4455	chr1	43855305	43855805	SZT2_TSS	tss_control
240905_HPC_screen_guide_4456	chr1	43855305	43855805	SZT2_TSS	tss_control
240905_HPC_screen_guide_4457	chr1	43855305	43855805	SZT2_TSS	tss_control
240905_HPC_screen_guide_4458	chr1	43880336	43880637	chr1:43880336-43880637	enh
240905_HPC_screen_guide_4459	chr1	43880336	43880637	chr1:43880336-43880637	enh
240905_HPC_screen_guide_4460	chr1	43880336	43880637	chr1:43880336-43880637	enh
240905_HPC_screen_guide_4461	chr1	43880330	43880631	chr1:43880330-43880631	enh
240905_HPC_screen_guide_4462	chr1	43880339	43880640	chr1:43880339-43880640	enh
240905_HPC_screen_guide_4463	chr1	43880336	43880637	chr1:43880336-43880637	enh
240905_HPC_screen_guide_4464	chr1	43880336	43880637	chr1:43880336-43880637	enh
240905_HPC_screen_guide_4465	chr1	43880336	43880637	chr1:43880336-43880637	enh
240905_HPC_screen_guide_4466	chr1	43880336	43880637	chr1:43880336-43880637	enh
240905_HPC_screen_guide_4467	chr1	43880330	43880631	chr1:43880330-43880631	enh
240905_HPC_screen_guide_4468	chr1	43880330	43880631	chr1:43880330-43880631	enh
240905_HPC_screen_guide_4469	chr1	43880339	43880640	chr1:43880339-43880640	enh
240905_HPC_screen_guide_4470	chr1	43880330	43880631	chr1:43880330-43880631	enh
240905_HPC_screen_guide_4471	chr1	43880330	43880631	chr1:43880330-43880631	enh
240905_HPC_screen_guide_4472	chr1	43880330	43880631	chr1:43880330-43880631	enh
240905_HPC_screen_guide_4473	chr1	43888049	43888350	chr1:43888049-43888350	enh
240905_HPC_screen_guide_4474	chr1	43888049	43888350	chr1:43888049-43888350	enh
240905_HPC_screen_guide_4475	chr1	43888049	43888350	chr1:43888049-43888350	enh
240905_HPC_screen_guide_4476	chr1	43888049	43888350	chr1:43888049-43888350	enh
240905_HPC_screen_guide_4477	chr1	43888049	43888350	chr1:43888049-43888350	enh
240905_HPC_screen_guide_4478	chr1	43888049	43888350	chr1:43888049-43888350	enh
240905_HPC_screen_guide_4479	chr1	43888049	43888350	chr1:43888049-43888350	enh
240905_HPC_screen_guide_4480	chr1	43888049	43888350	chr1:43888049-43888350	enh
240905_HPC_screen_guide_4481	chr1	43888049	43888350	chr1:43888049-43888350	enh
240905_HPC_screen_guide_4482	chr1	43888049	43888350	chr1:43888049-43888350	enh
240905_HPC_screen_guide_4483	chr1	43888049	43888350	chr1:43888049-43888350	enh
240905_HPC_screen_guide_4484	chr1	43888049	43888350	chr1:43888049-43888350	enh
240905_HPC_screen_guide_4485	chr1	43888049	43888350	chr1:43888049-43888350	enh
240905_HPC_screen_guide_4486	chr1	43888049	43888350	chr1:43888049-43888350	enh
240905_HPC_screen_guide_4487	chr1	43888049	43888350	chr1:43888049-43888350	enh
240905_HPC_screen_guide_4488	chr1	43919410	43919910	HYI_TSS	tss_control
240905_HPC_screen_guide_4489	chr1	43919410	43919910	HYI_TSS	tss_control
240905_HPC_screen_guide_4490	chr1	43919410	43919910	HYI_TSS	tss_control
240905_HPC_screen_guide_4491	chr1	43919410	43919910	HYI_TSS	tss_control
240905_HPC_screen_guide_4492	chr1	43919410	43919910	HYI_TSS	tss_control
240905_HPC_screen_guide_4493	chr1	43919410	43919910	HYI_TSS	tss_control
240905_HPC_screen_guide_4494	chr1	43919410	43919910	HYI_TSS	tss_control
240905_HPC_screen_guide_4495	chr1	43919410	43919910	HYI_TSS	tss_control
240905_HPC_screen_guide_4496	chr1	43919410	43919910	HYI_TSS	tss_control
240905_HPC_screen_guide_4497	chr1	43919410	43919910	HYI_TSS	tss_control
240905_HPC_screen_guide_4498	chr1	43919410	43919910	HYI_TSS	tss_control
240905_HPC_screen_guide_4499	chr1	43919410	43919910	HYI_TSS	tss_control
240905_HPC_screen_guide_4500	chr1	43919410	43919910	HYI_TSS	tss_control
240905_HPC_screen_guide_4501	chr1	43919410	43919910	HYI_TSS	tss_control
240905_HPC_screen_guide_4502	chr1	43919410	43919910	HYI_TSS	tss_control
240905_HPC_screen_guide_4503	chr1	43938119	43938420	chr1:43938119-43938420	enh
240905_HPC_screen_guide_4504	chr1	43938119	43938420	chr1:43938119-43938420	enh
240905_HPC_screen_guide_4505	chr1	43938119	43938420	chr1:43938119-43938420	enh
240905_HPC_screen_guide_4506	chr1	43938119	43938420	chr1:43938119-43938420	enh
240905_HPC_screen_guide_4507	chr1	43938119	43938420	chr1:43938119-43938420	enh
240905_HPC_screen_guide_4508	chr1	43938119	43938420	chr1:43938119-43938420	enh
240905_HPC_screen_guide_4509	chr1	43938119	43938420	chr1:43938119-43938420	enh
240905_HPC_screen_guide_4510	chr1	43938119	43938420	chr1:43938119-43938420	enh
240905_HPC_screen_guide_4511	chr1	43938119	43938420	chr1:43938119-43938420	enh
240905_HPC_screen_guide_4512	chr1	43938119	43938420	chr1:43938119-43938420	enh
240905_HPC_screen_guide_4513	chr1	43938119	43938420	chr1:43938119-43938420	enh
240905_HPC_screen_guide_4514	chr1	43938119	43938420	chr1:43938119-43938420	enh
240905_HPC_screen_guide_4515	chr1	43938119	43938420	chr1:43938119-43938420	enh
240905_HPC_screen_guide_4516	chr1	43941336	43941637	chr1:43941336-43941637	enh
240905_HPC_screen_guide_4517	chr1	43941336	43941637	chr1:43941336-43941637	enh
240905_HPC_screen_guide_4518	chr1	43941336	43941637	chr1:43941336-43941637	enh
240905_HPC_screen_guide_4519	chr1	43941336	43941637	chr1:43941336-43941637	enh
240905_HPC_screen_guide_4520	chr1	43941336	43941637	chr1:43941336-43941637	enh
240905_HPC_screen_guide_4521	chr1	43941336	43941637	chr1:43941336-43941637	enh
240905_HPC_screen_guide_4522	chr1	43941336	43941637	chr1:43941336-43941637	enh
240905_HPC_screen_guide_4523	chr1	43941336	43941637	chr1:43941336-43941637	enh
240905_HPC_screen_guide_4524	chr1	43941336	43941637	chr1:43941336-43941637	enh
240905_HPC_screen_guide_4525	chr1	43941336	43941637	chr1:43941336-43941637	enh
240905_HPC_screen_guide_4526	chr1	43941336	43941637	chr1:43941336-43941637	enh
240905_HPC_screen_guide_4527	chr1	43941336	43941637	chr1:43941336-43941637	enh
240905_HPC_screen_guide_4528	chr1	43941336	43941637	chr1:43941336-43941637	enh
240905_HPC_screen_guide_4529	chr1	43941336	43941637	chr1:43941336-43941637	enh
240905_HPC_screen_guide_4530	chr1	43941336	43941637	chr1:43941336-43941637	enh
240905_HPC_screen_guide_4531	chr1	43959828	43960129	chr1:43959828-43960129	enh
240905_HPC_screen_guide_4532	chr1	43959821	43960122	chr1:43959821-43960122	enh
240905_HPC_screen_guide_4533	chr1	43959821	43960122	chr1:43959821-43960122	enh
240905_HPC_screen_guide_4534	chr1	43959828	43960129	chr1:43959828-43960129	enh
240905_HPC_screen_guide_4535	chr1	43959821	43960122	chr1:43959821-43960122	enh
240905_HPC_screen_guide_4536	chr1	43959821	43960122	chr1:43959821-43960122	enh
240905_HPC_screen_guide_4537	chr1	43959828	43960129	chr1:43959828-43960129	enh
240905_HPC_screen_guide_4538	chr1	43959821	43960122	chr1:43959821-43960122	enh
240905_HPC_screen_guide_4539	chr1	43959821	43960122	chr1:43959821-43960122	enh
240905_HPC_screen_guide_4540	chr1	43959821	43960122	chr1:43959821-43960122	enh
240905_HPC_screen_guide_4541	chr1	43959821	43960122	chr1:43959821-43960122	enh
240905_HPC_screen_guide_4542	chr1	43959821	43960122	chr1:43959821-43960122	enh
240905_HPC_screen_guide_4543	chr1	43959856	43960157	chr1:43959856-43960157	enh
240905_HPC_screen_guide_4544	chr1	43959821	43960122	chr1:43959821-43960122	enh
240905_HPC_screen_guide_4545	chr1	43959821	43960122	chr1:43959821-43960122	enh
240905_HPC_screen_guide_4546	chr1	43960870	43961171	chr1:43960870-43961171	enh
240905_HPC_screen_guide_4547	chr1	43960870	43961171	chr1:43960870-43961171	enh
240905_HPC_screen_guide_4548	chr1	43960870	43961171	chr1:43960870-43961171	enh
240905_HPC_screen_guide_4549	chr1	43960870	43961171	chr1:43960870-43961171	enh
240905_HPC_screen_guide_4550	chr1	43960870	43961171	chr1:43960870-43961171	enh
240905_HPC_screen_guide_4551	chr1	43960870	43961171	chr1:43960870-43961171	enh
240905_HPC_screen_guide_4552	chr1	43960870	43961171	chr1:43960870-43961171	enh
240905_HPC_screen_guide_4553	chr1	43960870	43961171	chr1:43960870-43961171	enh
240905_HPC_screen_guide_4554	chr1	43960870	43961171	chr1:43960870-43961171	enh
240905_HPC_screen_guide_4555	chr1	43960870	43961171	chr1:43960870-43961171	enh
240905_HPC_screen_guide_4556	chr1	43960870	43961171	chr1:43960870-43961171	enh
240905_HPC_screen_guide_4557	chr1	43960870	43961171	chr1:43960870-43961171	enh
240905_HPC_screen_guide_4558	chr1	43960870	43961171	chr1:43960870-43961171	enh
240905_HPC_screen_guide_4559	chr1	43960870	43961171	chr1:43960870-43961171	enh
240905_HPC_screen_guide_4560	chr1	43960870	43961171	chr1:43960870-43961171	enh
240905_HPC_screen_guide_4561	chr1	43994859	43995160	chr1:43994859-43995160	enh
240905_HPC_screen_guide_4562	chr1	43994859	43995160	chr1:43994859-43995160	enh
240905_HPC_screen_guide_4563	chr1	43994859	43995160	chr1:43994859-43995160	enh
240905_HPC_screen_guide_4564	chr1	43994859	43995160	chr1:43994859-43995160	enh
240905_HPC_screen_guide_4565	chr1	43994877	43995178	chr1:43994877-43995178	enh
240905_HPC_screen_guide_4566	chr1	43994859	43995160	chr1:43994859-43995160	enh
240905_HPC_screen_guide_4567	chr1	43994859	43995160	chr1:43994859-43995160	enh
240905_HPC_screen_guide_4568	chr1	43994877	43995178	chr1:43994877-43995178	enh
240905_HPC_screen_guide_4569	chr1	43994859	43995160	chr1:43994859-43995160	enh
240905_HPC_screen_guide_4570	chr1	43994859	43995160	chr1:43994859-43995160	enh
240905_HPC_screen_guide_4571	chr1	43994859	43995160	chr1:43994859-43995160	enh
240905_HPC_screen_guide_4572	chr1	43994859	43995160	chr1:43994859-43995160	enh
240905_HPC_screen_guide_4573	chr1	43994859	43995160	chr1:43994859-43995160	enh
240905_HPC_screen_guide_4574	chr1	43994859	43995160	chr1:43994859-43995160	enh
240905_HPC_screen_guide_4575	chr1	43994859	43995160	chr1:43994859-43995160	enh
240905_HPC_screen_guide_4576	chr1	43996280	43996780	PTPRF_TSS	tss_control
240905_HPC_screen_guide_4577	chr1	43996397	43996698	chr1:43996397-43996698	enh
240905_HPC_screen_guide_4578	chr1	43996397	43996698	chr1:43996397-43996698	enh
240905_HPC_screen_guide_4579	chr1	43996280	43996780	PTPRF_TSS	tss_control
240905_HPC_screen_guide_4580	chr1	43996280	43996780	PTPRF_TSS	tss_control
240905_HPC_screen_guide_4581	chr1	43996280	43996780	PTPRF_TSS	tss_control
240905_HPC_screen_guide_4582	chr1	43996280	43996780	PTPRF_TSS	tss_control
240905_HPC_screen_guide_4583	chr1	43996280	43996780	PTPRF_TSS	tss_control
240905_HPC_screen_guide_4584	chr1	43996397	43996698	chr1:43996397-43996698	enh
240905_HPC_screen_guide_4585	chr1	43996280	43996780	PTPRF_TSS	tss_control
240905_HPC_screen_guide_4586	chr1	43996280	43996780	PTPRF_TSS	tss_control
240905_HPC_screen_guide_4587	chr1	43996280	43996780	PTPRF_TSS	tss_control
240905_HPC_screen_guide_4588	chr1	43996280	43996780	PTPRF_TSS	tss_control
240905_HPC_screen_guide_4589	chr1	43996397	43996698	chr1:43996397-43996698	enh
240905_HPC_screen_guide_4590	chr1	43996397	43996698	chr1:43996397-43996698	enh
240905_HPC_screen_guide_4591	chr1	43996280	43996780	PTPRF_TSS	tss_control
240905_HPC_screen_guide_4592	chr1	43997733	43998034	chr1:43997733-43998034	enh
240905_HPC_screen_guide_4593	chr1	43997733	43998034	chr1:43997733-43998034	enh
240905_HPC_screen_guide_4594	chr1	43997733	43998034	chr1:43997733-43998034	enh
240905_HPC_screen_guide_4595	chr1	43997859	43998160	chr1:43997859-43998160	enh
240905_HPC_screen_guide_4596	chr1	43997859	43998160	chr1:43997859-43998160	enh
240905_HPC_screen_guide_4597	chr1	43997733	43998034	chr1:43997733-43998034	enh
240905_HPC_screen_guide_4598	chr1	43997733	43998034	chr1:43997733-43998034	enh
240905_HPC_screen_guide_4599	chr1	43997733	43998034	chr1:43997733-43998034	enh
240905_HPC_screen_guide_4600	chr1	43997859	43998160	chr1:43997859-43998160	enh
240905_HPC_screen_guide_4601	chr1	43997733	43998034	chr1:43997733-43998034	enh
240905_HPC_screen_guide_4602	chr1	43997733	43998034	chr1:43997733-43998034	enh
240905_HPC_screen_guide_4603	chr1	43997733	43998034	chr1:43997733-43998034	enh
240905_HPC_screen_guide_4604	chr1	43997733	43998034	chr1:43997733-43998034	enh
240905_HPC_screen_guide_4605	chr1	43997812	43998113	chr1:43997812-43998113	enh
240905_HPC_screen_guide_4606	chr1	43997733	43998034	chr1:43997733-43998034	enh
240905_HPC_screen_guide_4607	chr1	43997812	43998113	chr1:43997812-43998113	enh
240905_HPC_screen_guide_4608	chr1	43997812	43998113	chr1:43997812-43998113	enh
240905_HPC_screen_guide_4609	chr1	43997812	43998113	chr1:43997812-43998113	enh
240905_HPC_screen_guide_4610	chr1	43997812	43998113	chr1:43997812-43998113	enh
240905_HPC_screen_guide_4611	chr1	43997859	43998160	chr1:43997859-43998160	enh
240905_HPC_screen_guide_4612	chr1	44011481	44011782	chr1:44011481-44011782	enh
240905_HPC_screen_guide_4613	chr1	44011481	44011782	chr1:44011481-44011782	enh
240905_HPC_screen_guide_4614	chr1	44011481	44011782	chr1:44011481-44011782	enh
240905_HPC_screen_guide_4615	chr1	44011481	44011782	chr1:44011481-44011782	enh
