grna_target	response_id
240905_HPC_screen_guide_13338	chr5:124536386-124536687
240905_HPC_screen_guide_13339	chr5:124536386-124536687
240905_HPC_screen_guide_13340	chr5:124536386-124536687
240905_HPC_screen_guide_13341	chr5:124536386-124536687
240905_HPC_screen_guide_13342	chr5:124571771-124572072
240905_HPC_screen_guide_13343	chr5:124571771-124572072
240905_HPC_screen_guide_13344	chr5:124571771-124572072
240905_HPC_screen_guide_13345	chr5:124571771-124572072
240905_HPC_screen_guide_13346	chr5:124571771-124572072
240905_HPC_screen_guide_13347	chr5:124571771-124572072
240905_HPC_screen_guide_13348	chr5:124571771-124572072
240905_HPC_screen_guide_13349	chr5:124571771-124572072
240905_HPC_screen_guide_13350	chr5:124571771-124572072
240905_HPC_screen_guide_13351	chr5:124571771-124572072
240905_HPC_screen_guide_13352	chr5:124571771-124572072
240905_HPC_screen_guide_13353	chr5:124571771-124572072
240905_HPC_screen_guide_13354	chr5:124571771-124572072
240905_HPC_screen_guide_13355	chr5:124571771-124572072
240905_HPC_screen_guide_13356	chr5:124571771-124572072
240905_HPC_screen_guide_13357	chr5:124684131-124684432
240905_HPC_screen_guide_13358	chr5:124684131-124684432
240905_HPC_screen_guide_13359	chr5:124684131-124684432
240905_HPC_screen_guide_13360	chr5:124684131-124684432
240905_HPC_screen_guide_13361	chr5:124684131-124684432
240905_HPC_screen_guide_13362	chr5:124684131-124684432
240905_HPC_screen_guide_13363	chr5:124684131-124684432
240905_HPC_screen_guide_13364	chr5:124684131-124684432
240905_HPC_screen_guide_13365	chr5:124684131-124684432
240905_HPC_screen_guide_13366	chr5:124684131-124684432
240905_HPC_screen_guide_13367	chr5:124684131-124684432
240905_HPC_screen_guide_13368	chr5:124684131-124684432
240905_HPC_screen_guide_13369	chr5:124684131-124684432
240905_HPC_screen_guide_13370	chr5:124684131-124684432
240905_HPC_screen_guide_13371	chr5:124684131-124684432
240905_HPC_screen_guide_13372	chr5:124684153-124684454
240905_HPC_screen_guide_13373	chr5:124685101-124685402
240905_HPC_screen_guide_13374	chr5:124685101-124685402
240905_HPC_screen_guide_13375	chr5:124685101-124685402
240905_HPC_screen_guide_13376	chr5:124685101-124685402
240905_HPC_screen_guide_13377	chr5:124685101-124685402
240905_HPC_screen_guide_13378	chr5:124685101-124685402
240905_HPC_screen_guide_13379	chr5:124685101-124685402
240905_HPC_screen_guide_13380	chr5:124685101-124685402
240905_HPC_screen_guide_13381	chr5:124685101-124685402
240905_HPC_screen_guide_13382	chr5:124685101-124685402
240905_HPC_screen_guide_13383	chr5:124685101-124685402
240905_HPC_screen_guide_13384	chr5:124685101-124685402
240905_HPC_screen_guide_13385	chr5:124685101-124685402
240905_HPC_screen_guide_13386	chr5:124693255-124693556
240905_HPC_screen_guide_13387	chr5:124693255-124693556
240905_HPC_screen_guide_13388	chr5:124693255-124693556
240905_HPC_screen_guide_13389	chr5:124693255-124693556
240905_HPC_screen_guide_13390	chr5:124693255-124693556
240905_HPC_screen_guide_13391	chr5:124693255-124693556
240905_HPC_screen_guide_13392	chr5:124693255-124693556
240905_HPC_screen_guide_13393	chr5:124708788-124709089
240905_HPC_screen_guide_13394	chr5:124708788-124709089
240905_HPC_screen_guide_13395	chr5:124708788-124709089
240905_HPC_screen_guide_13396	chr5:124708788-124709089
240905_HPC_screen_guide_13397	chr5:124708788-124709089
240905_HPC_screen_guide_13398	chr5:124708788-124709089
240905_HPC_screen_guide_13399	chr5:124708788-124709089
240905_HPC_screen_guide_13400	chr5:124708788-124709089
240905_HPC_screen_guide_13401	chr5:124708788-124709089
240905_HPC_screen_guide_13402	chr5:124708788-124709089
240905_HPC_screen_guide_13403	chr5:124708788-124709089
240905_HPC_screen_guide_13404	chr5:124708788-124709089
240905_HPC_screen_guide_13405	chr5:124708788-124709089
240905_HPC_screen_guide_13406	chr5:124708788-124709089
240905_HPC_screen_guide_13407	chr5:124708788-124709089
240905_HPC_screen_guide_13408	chr5:124747002-124747303
240905_HPC_screen_guide_13409	chr5:124747002-124747303
240905_HPC_screen_guide_13410	chr5:124747002-124747303
240905_HPC_screen_guide_13411	chr5:124747002-124747303
240905_HPC_screen_guide_13412	chr5:124747002-124747303
240905_HPC_screen_guide_13413	chr5:124747002-124747303
240905_HPC_screen_guide_13414	chr5:124747002-124747303
240905_HPC_screen_guide_13415	chr5:124747002-124747303
240905_HPC_screen_guide_13416	chr5:124747002-124747303
240905_HPC_screen_guide_13417	chr5:124747002-124747303
240905_HPC_screen_guide_13418	chr5:124747002-124747303
240905_HPC_screen_guide_13419	chr5:124747002-124747303
240905_HPC_screen_guide_13420	chr5:124747002-124747303
240905_HPC_screen_guide_13421	chr5:124747002-124747303
240905_HPC_screen_guide_13422	chr5:124747002-124747303
240905_HPC_screen_guide_13423	chr5:124747722-124748023
240905_HPC_screen_guide_13424	chr5:124747722-124748023
240905_HPC_screen_guide_13425	chr5:124747722-124748023
240905_HPC_screen_guide_13426	chr5:124747722-124748023
240905_HPC_screen_guide_13427	chr5:124747722-124748023
240905_HPC_screen_guide_13428	chr5:124747722-124748023
240905_HPC_screen_guide_13429	chr5:124747722-124748023
240905_HPC_screen_guide_13430	chr5:124747722-124748023
240905_HPC_screen_guide_13431	chr5:124747722-124748023
240905_HPC_screen_guide_13432	chr5:124747722-124748023
240905_HPC_screen_guide_13433	chr5:124747722-124748023
240905_HPC_screen_guide_13434	chr5:124747722-124748023
240905_HPC_screen_guide_13435	chr5:124747722-124748023
240905_HPC_screen_guide_13436	chr5:124747722-124748023
240905_HPC_screen_guide_13437	chr5:124747722-124748023
240905_HPC_screen_guide_13438	chr5:124748458-124748759
240905_HPC_screen_guide_13439	chr5:124748458-124748759
240905_HPC_screen_guide_13440	chr5:124748458-124748759
240905_HPC_screen_guide_13441	chr5:124748458-124748759
240905_HPC_screen_guide_13442	chr5:124748458-124748759
240905_HPC_screen_guide_13443	chr5:124748458-124748759
240905_HPC_screen_guide_13444	chr5:124748458-124748759
240905_HPC_screen_guide_13445	chr5:124748458-124748759
240905_HPC_screen_guide_13446	chr5:124748458-124748759
240905_HPC_screen_guide_13447	chr5:124748458-124748759
240905_HPC_screen_guide_13448	chr5:124748458-124748759
240905_HPC_screen_guide_13449	chr5:124748458-124748759
240905_HPC_screen_guide_13450	chr5:124748458-124748759
240905_HPC_screen_guide_13451	chr5:124748458-124748759
240905_HPC_screen_guide_13452	chr5:124748458-124748759
240905_HPC_screen_guide_13453	chr5:124760154-124760455
240905_HPC_screen_guide_13454	chr5:124760154-124760455
240905_HPC_screen_guide_13455	chr5:124760154-124760455
240905_HPC_screen_guide_13456	chr5:124760154-124760455
240905_HPC_screen_guide_13457	chr5:124760154-124760455
240905_HPC_screen_guide_13458	chr5:124760154-124760455
240905_HPC_screen_guide_13459	chr5:124760154-124760455
240905_HPC_screen_guide_13460	chr5:124760154-124760455
240905_HPC_screen_guide_13461	chr5:124760154-124760455
240905_HPC_screen_guide_13462	chr5:124760154-124760455
240905_HPC_screen_guide_13463	chr5:124760154-124760455
240905_HPC_screen_guide_13464	chr5:124760154-124760455
240905_HPC_screen_guide_13465	chr5:124817609-124817910
240905_HPC_screen_guide_13466	chr5:124817609-124817910
240905_HPC_screen_guide_13467	chr5:124817609-124817910
240905_HPC_screen_guide_13468	chr5:124817609-124817910
240905_HPC_screen_guide_13469	chr5:124817609-124817910
240905_HPC_screen_guide_13470	chr5:124817609-124817910
240905_HPC_screen_guide_13471	chr5:124817609-124817910
240905_HPC_screen_guide_13472	chr5:124817609-124817910
240905_HPC_screen_guide_13473	chr5:124817609-124817910
240905_HPC_screen_guide_13474	chr5:124821112-124821413
240905_HPC_screen_guide_13475	chr5:124821112-124821413
240905_HPC_screen_guide_13476	chr5:124821112-124821413
240905_HPC_screen_guide_13477	chr5:124821112-124821413
240905_HPC_screen_guide_13478	chr5:124821112-124821413
240905_HPC_screen_guide_13479	chr5:124821112-124821413
240905_HPC_screen_guide_13480	chr5:124821112-124821413
240905_HPC_screen_guide_13481	chr5:124821112-124821413
240905_HPC_screen_guide_13482	chr5:124821112-124821413
240905_HPC_screen_guide_13483	chr5:124821112-124821413
240905_HPC_screen_guide_13484	chr5:124821112-124821413
240905_HPC_screen_guide_13485	chr5:124821112-124821413
240905_HPC_screen_guide_13486	chr5:124911617-124911918
240905_HPC_screen_guide_13487	chr5:124911617-124911918
240905_HPC_screen_guide_13488	chr5:124911617-124911918
240905_HPC_screen_guide_13489	chr5:124911617-124911918
240905_HPC_screen_guide_13490	chr5:124911617-124911918
240905_HPC_screen_guide_13491	chr5:124911617-124911918
240905_HPC_screen_guide_13492	chr5:124911617-124911918
240905_HPC_screen_guide_13493	chr5:124911617-124911918
240905_HPC_screen_guide_13494	chr5:124911617-124911918
240905_HPC_screen_guide_13495	chr5:124911617-124911918
240905_HPC_screen_guide_13496	chr5:124911617-124911918
240905_HPC_screen_guide_13497	chr5:124911617-124911918
240905_HPC_screen_guide_13498	chr5:124911617-124911918
240905_HPC_screen_guide_13499	chr5:124911617-124911918
240905_HPC_screen_guide_13500	chr5:124911617-124911918
240905_HPC_screen_guide_13501	chr5:124911646-124911947
240905_HPC_screen_guide_13502	chr5:124926080-124926381
240905_HPC_screen_guide_13503	chr5:124926080-124926381
240905_HPC_screen_guide_13504	chr5:124926080-124926381
240905_HPC_screen_guide_13505	chr5:124926080-124926381
240905_HPC_screen_guide_13506	chr5:124926080-124926381
240905_HPC_screen_guide_13507	chr5:124995425-124995726
240905_HPC_screen_guide_13508	chr5:124995425-124995726
240905_HPC_screen_guide_13509	chr5:124995425-124995726
240905_HPC_screen_guide_13510	chr5:124995425-124995726
240905_HPC_screen_guide_13511	chr5:124995425-124995726
240905_HPC_screen_guide_13512	chr5:124995425-124995726
240905_HPC_screen_guide_13513	chr5:124995425-124995726
240905_HPC_screen_guide_13514	chr5:124995425-124995726
240905_HPC_screen_guide_13515	chr5:124995425-124995726
240905_HPC_screen_guide_13516	chr5:124995425-124995726
240905_HPC_screen_guide_13517	chr5:124995425-124995726
240905_HPC_screen_guide_13518	chr5:124995425-124995726
240905_HPC_screen_guide_13519	chr5:124995425-124995726
240905_HPC_screen_guide_13520	chr5:124995425-124995726
240905_HPC_screen_guide_13521	chr5:124995425-124995726
240905_HPC_screen_guide_13522	chr5:125003151-125003452
240905_HPC_screen_guide_13523	chr5:125003151-125003452
240905_HPC_screen_guide_13524	chr5:125003151-125003452
240905_HPC_screen_guide_13525	chr5:125003151-125003452
240905_HPC_screen_guide_13526	chr5:125003151-125003452
240905_HPC_screen_guide_13527	chr5:125003151-125003452
240905_HPC_screen_guide_13528	chr5:125003151-125003452
240905_HPC_screen_guide_13529	chr5:125003151-125003452
240905_HPC_screen_guide_13530	chr5:125003151-125003452
240905_HPC_screen_guide_13531	chr5:125004646-125004947
240905_HPC_screen_guide_13532	chr5:125004646-125004947
240905_HPC_screen_guide_13533	chr5:125004646-125004947
240905_HPC_screen_guide_13534	chr5:125004646-125004947
240905_HPC_screen_guide_13535	chr5:125004646-125004947
240905_HPC_screen_guide_13536	chr5:125004646-125004947
240905_HPC_screen_guide_13537	chr5:125004646-125004947
240905_HPC_screen_guide_13538	chr5:125004646-125004947
240905_HPC_screen_guide_13539	chr5:125004646-125004947
240905_HPC_screen_guide_13540	chr5:125004646-125004947
240905_HPC_screen_guide_13541	chr5:125004646-125004947
240905_HPC_screen_guide_13542	chr5:125004646-125004947
240905_HPC_screen_guide_13543	chr5:125004646-125004947
240905_HPC_screen_guide_13544	chr5:125004646-125004947
240905_HPC_screen_guide_13545	chr5:125004646-125004947
240905_HPC_screen_guide_13546	chr6:30175106-30175407
240905_HPC_screen_guide_13547	chr6:30175105-30175406
240905_HPC_screen_guide_13548	chr6:30175105-30175406
240905_HPC_screen_guide_13549	chr6:30175105-30175406
240905_HPC_screen_guide_13550	chr6:30175105-30175406
240905_HPC_screen_guide_13551	chr6:30175105-30175406
240905_HPC_screen_guide_13552	chr6:30175105-30175406
240905_HPC_screen_guide_13553	chr6:30175105-30175406
240905_HPC_screen_guide_13554	chr6:30175105-30175406
240905_HPC_screen_guide_13555	chr6:30175105-30175406
240905_HPC_screen_guide_13556	chr6:30175105-30175406
240905_HPC_screen_guide_13557	chr6:30175105-30175406
240905_HPC_screen_guide_13558	chr6:30175105-30175406
240905_HPC_screen_guide_13559	chr6:30175105-30175406
240905_HPC_screen_guide_13560	chr6:30175105-30175406
240905_HPC_screen_guide_13561	chr6:30175140-30175441
240905_HPC_screen_guide_13562	TRIM26_TSS
240905_HPC_screen_guide_13563	TRIM26_TSS
240905_HPC_screen_guide_13564	TRIM26_TSS
240905_HPC_screen_guide_13565	TRIM26_TSS
240905_HPC_screen_guide_13566	TRIM26_TSS
240905_HPC_screen_guide_13567	TRIM26_TSS
240905_HPC_screen_guide_13568	TRIM26_TSS
240905_HPC_screen_guide_13569	TRIM26_TSS
240905_HPC_screen_guide_13570	TRIM26_TSS
240905_HPC_screen_guide_13571	TRIM26_TSS
240905_HPC_screen_guide_13572	TRIM26_TSS
240905_HPC_screen_guide_13573	TRIM26_TSS
240905_HPC_screen_guide_13574	TRIM26_TSS
240905_HPC_screen_guide_13575	TRIM26_TSS
240905_HPC_screen_guide_13576	TRIM26_TSS
240905_HPC_screen_guide_13577	chr6:30186978-30187279
240905_HPC_screen_guide_13578	chr6:30186978-30187279
240905_HPC_screen_guide_13579	chr6:30186978-30187279
240905_HPC_screen_guide_13580	chr6:30186978-30187279
240905_HPC_screen_guide_13581	chr6:30186978-30187279
240905_HPC_screen_guide_13582	chr6:30187005-30187306
240905_HPC_screen_guide_13583	chr6:30186978-30187279
240905_HPC_screen_guide_13584	chr6:30186978-30187279
240905_HPC_screen_guide_13585	chr6:30187005-30187306
240905_HPC_screen_guide_13586	chr6:30187005-30187306
240905_HPC_screen_guide_13587	chr6:30187005-30187306
240905_HPC_screen_guide_13588	chr6:30187005-30187306
240905_HPC_screen_guide_13589	chr6:30187005-30187306
240905_HPC_screen_guide_13590	chr6:30187005-30187306
240905_HPC_screen_guide_13591	chr6:30187005-30187306
240905_HPC_screen_guide_13592	chr6:30187005-30187306
240905_HPC_screen_guide_13593	chr6:30187005-30187306
240905_HPC_screen_guide_13594	chr6:30187005-30187306
240905_HPC_screen_guide_13595	chr6:30187005-30187306
240905_HPC_screen_guide_13596	chr6:30227120-30227421
240905_HPC_screen_guide_13597	chr6:30227120-30227421
240905_HPC_screen_guide_13598	chr6:30227120-30227421
240905_HPC_screen_guide_13599	chr6:30227120-30227421
240905_HPC_screen_guide_13600	chr6:30227120-30227421
240905_HPC_screen_guide_13601	chr6:30227120-30227421
240905_HPC_screen_guide_13602	chr6:30227120-30227421
240905_HPC_screen_guide_13603	chr6:30227120-30227421
240905_HPC_screen_guide_13604	chr6:30227120-30227421
240905_HPC_screen_guide_13605	chr6:30227120-30227421
240905_HPC_screen_guide_13606	chr6:30227120-30227421
240905_HPC_screen_guide_13607	chr6:30227120-30227421
240905_HPC_screen_guide_13608	chr6:30227120-30227421
240905_HPC_screen_guide_13609	chr6:30227120-30227421
240905_HPC_screen_guide_13610	chr6:30227120-30227421
240905_HPC_screen_guide_13611	chr6:30227978-30228279
240905_HPC_screen_guide_13612	chr6:30227978-30228279
240905_HPC_screen_guide_13613	chr6:30227978-30228279
240905_HPC_screen_guide_13614	chr6:30227978-30228279
240905_HPC_screen_guide_13615	chr6:30227978-30228279
240905_HPC_screen_guide_13616	chr6:30227978-30228279
240905_HPC_screen_guide_13617	chr6:30227978-30228279
240905_HPC_screen_guide_13618	chr6:30227978-30228279
240905_HPC_screen_guide_13619	chr6:30227978-30228279
240905_HPC_screen_guide_13620	chr6:30227978-30228279
240905_HPC_screen_guide_13621	chr6:30227978-30228279
240905_HPC_screen_guide_13622	chr6:30227978-30228279
240905_HPC_screen_guide_13623	chr6:30227978-30228279
240905_HPC_screen_guide_13624	chr6:30227978-30228279
240905_HPC_screen_guide_13625	chr6:30227978-30228279
240905_HPC_screen_guide_13626	chr6:30287339-30287640
240905_HPC_screen_guide_13627	chr6:30287339-30287640
240905_HPC_screen_guide_13628	chr6:30287339-30287640
240905_HPC_screen_guide_13629	chr6:30287339-30287640
240905_HPC_screen_guide_13630	chr6:30287339-30287640
240905_HPC_screen_guide_13631	chr6:30287339-30287640
240905_HPC_screen_guide_13632	chr6:30287339-30287640
240905_HPC_screen_guide_13633	chr6:30287339-30287640
240905_HPC_screen_guide_13634	TRIM39_TSS
240905_HPC_screen_guide_13635	TRIM39_TSS
240905_HPC_screen_guide_13636	TRIM39_TSS
240905_HPC_screen_guide_13637	TRIM39_TSS
240905_HPC_screen_guide_13638	TRIM39_TSS
240905_HPC_screen_guide_13639	TRIM39_TSS
240905_HPC_screen_guide_13640	TRIM39_TSS
240905_HPC_screen_guide_13641	TRIM39_TSS
240905_HPC_screen_guide_13642	TRIM39_TSS
240905_HPC_screen_guide_13643	TRIM39_TSS
240905_HPC_screen_guide_13644	TRIM39_TSS
240905_HPC_screen_guide_13645	TRIM39_TSS
240905_HPC_screen_guide_13646	TRIM39_TSS
240905_HPC_screen_guide_13647	TRIM39_TSS
240905_HPC_screen_guide_13648	TRIM39_TSS
240905_HPC_screen_guide_13649	TRIM39-RPP21_TSS
240905_HPC_screen_guide_13650	TRIM39-RPP21_TSS
240905_HPC_screen_guide_13651	TRIM39-RPP21_TSS
240905_HPC_screen_guide_13652	TRIM39-RPP21_TSS
240905_HPC_screen_guide_13653	TRIM39-RPP21_TSS
240905_HPC_screen_guide_13654	TRIM39-RPP21_TSS
240905_HPC_screen_guide_13655	TRIM39-RPP21_TSS
240905_HPC_screen_guide_13656	TRIM39-RPP21_TSS
240905_HPC_screen_guide_13657	TRIM39-RPP21_TSS
240905_HPC_screen_guide_13658	TRIM39-RPP21_TSS
240905_HPC_screen_guide_13659	TRIM39-RPP21_TSS
240905_HPC_screen_guide_13660	TRIM39-RPP21_TSS
240905_HPC_screen_guide_13661	TRIM39-RPP21_TSS
240905_HPC_screen_guide_13662	TRIM39-RPP21_TSS
240905_HPC_screen_guide_13663	TRIM39-RPP21_TSS
240905_HPC_screen_guide_13664	RPP21_TSS
240905_HPC_screen_guide_13665	RPP21_TSS
240905_HPC_screen_guide_13666	RPP21_TSS
240905_HPC_screen_guide_13667	RPP21_TSS
240905_HPC_screen_guide_13668	RPP21_TSS
240905_HPC_screen_guide_13669	RPP21_TSS
240905_HPC_screen_guide_13670	RPP21_TSS
240905_HPC_screen_guide_13671	RPP21_TSS
240905_HPC_screen_guide_13672	RPP21_TSS
240905_HPC_screen_guide_13673	RPP21_TSS
240905_HPC_screen_guide_13674	RPP21_TSS
240905_HPC_screen_guide_13675	RPP21_TSS
240905_HPC_screen_guide_13676	RPP21_TSS
240905_HPC_screen_guide_13677	RPP21_TSS
240905_HPC_screen_guide_13678	RPP21_TSS
